LIM	Fe10uM	Fe100uM	Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	Protein IDs	Majority protein IDs	id
34.7008361816406	34.3960762023926	34.5964279174805				18	18	18	58.2	58.2	58.2	27.814	0	287.11	295210000000	667	A6TD47	A6TD47	1431
32.7479705810547	33.0961685180664	33.188304901123				34	34	34	63	63	63	64.048	0	323.31	99685000000	533	A6TD48	A6TD48	1432
36.3151168823242	35.9991989135742	36.0407218933105				32	32	31	57.3	57.3	57.3	66.019	0	323.31	867780000000	1408	A6TD49	A6TD49	1433
29.2238388061523	29.7368392944336	29.4219264984131				7	7	7	57.9	57.9	57.9	13.86	0	19.815	8538400000	60	A6TD50	A6TD50	1434
29.3172912597656	29.4544544219971	29.2218894958496				6	6	6	32.4	32.4	32.4	25.229	0	21.111	7795100000	55	A6TD51	A6TD51	1435
37.8889274597168	37.7376937866211	37.5196304321289				28	28	28	83.1	83.1	83.1	45.549	0	323.31	2694700000000	5180	A6TD53	A6TD53	1436
33.9099578857422	34.0262069702148	33.8797073364258				35	35	35	72.7	72.7	72.7	60.162	0	304.24	189150000000	653	A6TD54	A6TD54	1437
28.0526638031006	27.8633670806885	28.1720600128174				3	3	3	20.5	20.5	20.5	30.148	0	8.3692	3178400000	23	A6TD55	A6TD55	1438
32.0578918457031	31.8120555877686	32.1520156860352				32	32	32	49.8	49.8	49.8	84.168	0	138.1	50474000000	282	A6TD56	A6TD56	1439
28.7682456970215	28.5667781829834	28.6249122619629				4	4	4	9.4	9.4	9.4	48.496	0.00046253	1.9667	4070000000	13	A6TD57	A6TD57	1440
27.6605205535889	28.0423622131348	27.6851501464844				6	6	6	8.4	8.4	8.4	101.71	0	3.4021	2690500000	20	A6TD58	A6TD58	1441
NaN	NaN	28.0817489624023				3	3	3	9	9	9	38.986	0	3.5662	2539100000	16	A6TD59	A6TD59	1442
27.890157699585	27.9363784790039	27.8115463256836				6	6	6	25.6	25.6	25.6	48.993	0	11.389	2670200000	24	A6TD60	A6TD60	1443
29.3519802093506	29.7270927429199	29.6487312316895				5	5	5	43.5	43.5	43.5	16.035	0	54.261	9188900000	51	A6TD63	A6TD63	1444
29.5356750488281	29.4946136474609	29.2557945251465				6	6	6	38.7	38.7	38.7	20.3	0	26.762	8283600000	62	A6TD66	A6TD66	1445
31.3582668304443	31.228271484375	31.1668815612793				16	16	16	68	68	68	31.875	0	81.896	29259000000	193	A6TD67	A6TD67	1446
33.3864212036133	33.4929733276367	33.4301605224609				27	27	27	69	69	69	49.976	0	255.94	134300000000	456	A6TD68	A6TD68	1447
NaN	26.2513694763184	NaN				3	3	3	7.9	7.9	7.9	46.798	0	17.6	580940000	14	A6TD69	A6TD69	1448
36.4895477294922	35.9037551879883	36.0050582885742				19	19	19	61.3	61.3	61.3	33.928	0	323.31	902980000000	1274	A6TD71	A6TD71	1449
27.4127254486084	NaN	NaN				2	2	2	8.6	8.6	8.6	32.628	0	2.0771	1254000000	13	A6TD73	A6TD73	1450
28.0628662109375	27.685733795166	27.6740474700928				8	8	8	28.2	28.2	28.2	42.561	0	10.568	2795600000	24	A6TD77	A6TD77	1451
27.2678909301758	NaN	26.1883182525635				3	3	3	5.3	5.3	5.3	71.454	0	3.2517	1014500000	12	A6TD78	A6TD78	1452
27.735294342041	27.7109069824219	27.500186920166				5	5	5	27.1	27.1	27.1	27.821	0	16.809	2430000000	29	A6TD79	A6TD79	1453
29.8677043914795	29.8653335571289	29.9664497375488				14	14	14	40.4	40.4	40.4	41.935	0	26.594	11478000000	111	A6TD87	A6TD87	1454
27.0897827148438	27.1218166351318	27.0494804382324				2	2	2	5.9	5.9	5.9	34.298	0	3.1561	1631900000	9	A6TD89	A6TD89	1455
29.8292446136475	29.448616027832	29.3868999481201				9	9	9	37.4	37.4	37.4	42.531	0	60.666	9243400000	63	A6TD91	A6TD91	1456
29.2720375061035	29.3081321716309	29.7026252746582				8	8	8	53.8	53.8	53.8	15.743	0	10.134	8535500000	56	A6TD92	A6TD92	1457
27.5595989227295	27.6001625061035	27.9308280944824				5	5	5	23.8	23.8	23.8	28.828	0	2.4884	2497600000	26	A6TD93	A6TD93	1458
29.0129489898682	29.4318103790283	29.0321998596191				8	8	8	29	29	29	40.283	0	34.13	6913700000	70	A6TD94	A6TD94	1459
27.5505542755127	27.0842800140381	27.6831359863281				6	6	6	23.7	23.7	23.7	40.397	0	5.7376	2041200000	24	A6TD99	A6TD99	1460
26.172248840332	26.8605155944824	NaN				3	3	3	20.8	20.8	20.8	29.114	0	7.4167	865260000	6	A6TDB7	A6TDB7	1462
27.2723579406738	27.7605857849121	NaN				6	6	6	23.7	23.7	23.7	28.255	0	6.6933	1731800000	13	A6TDC1	A6TDC1	1463
26.6471424102783	27.6341361999512	26.690128326416				5	5	5	37.9	37.9	37.9	22.818	0	9.8767	1504000000	15	A6TDC5	A6TDC5	1464
27.6112861633301	28.5311260223389	28.5297317504883				2	2	2	4.7	4.7	4.7	60.382	0.0035524	0.54539	3715600000	16	A6TDD2	A6TDD2	1465
26.4317626953125	26.5914211273193	26.6337451934814				4	4	4	11.5	11.5	11.5	39.976	0	6.0329	1049200000	15	A6TDF1	A6TDF1	1466
30.2169666290283	30.0207805633545	29.8908042907715				13	13	13	36.5	36.5	36.5	45.467	0	22.357	12668000000	96	A6TDF2	A6TDF2	1467
31.1431159973145	31.6040344238281	31.2758541107178				21	21	21	56.7	56.7	56.7	49.475	0	131.54	31623000000	165	A6TDF3	A6TDF3	1468
28.9200401306152	29.0037746429443	28.8270072937012				14	14	14	28.2	28.2	28.2	66.536	0	13.147	6016700000	77	A6TDF5	A6TDF5	1469
28.4670486450195	28.1235122680664	28.187292098999				15	14	14	16.1	15.4	15.4	132.87	0	11.737	3838200000	31	A6TDF6	A6TDF6	1470
30.9912929534912	30.752721786499	30.5950717926025				27	27	27	34.1	34.1	34.1	107.4	0	91.79	21261000000	193	A6TDF7	A6TDF7	1471
27.590404510498	27.2678909301758	27.3354015350342				8	8	8	10.9	10.9	10.9	126.93	0	17.691	2029600000	25	A6TDF8	A6TDF8	1472
31.6399936676025	31.5724792480469	31.5287322998047				11	11	11	48.9	48.9	48.9	30.306	0	101.56	36794000000	183	A6TDG3	A6TDG3	1473
29.7247829437256	29.7152194976807	29.2466583251953				5	5	5	28.5	28.5	28.5	32.991	0	44.977	9227300000	44	A6TDG4	A6TDG4	1474
30.2003631591797	30.1687393188477	30.2381248474121				25	25	25	48	48	48	83.504	0	64.52	14158000000	164	A6TDG5	A6TDG5	1475
29.9414577484131	29.8079776763916	29.8322143554688				5	5	5	55.6	55.6	55.6	7.9129	0	82.704	11082000000	56	A6TDG9	A6TDG9	1477
32.5717430114746	32.1723785400391	32.6007423400879				15	15	15	42.8	42.8	42.8	38.496	0	177.52	68032000000	287	A6TDH0	A6TDH0	1478
30.9564418792725	31.0558319091797	30.7707443237305				21	21	21	38.9	38.9	38.9	80.213	0	50.071	23835000000	140	A6TDH2	A6TDH2	1479
28.4390239715576	28.6829929351807	28.452428817749				8	8	8	29.3	29.3	29.3	36.807	0	23.967	4177500000	40	A6TDH3	A6TDH3	1480
NaN	26.5573177337646	NaN				4	4	4	19.8	19.8	19.8	29.269	0	4.8147	990650000	11	A6TDH5	A6TDH5	1481
28.3572540283203	28.4910697937012	28.4585952758789				9	9	9	35.1	35.1	35.1	37.399	0	15.773	4083800000	28	A6TDH8	A6TDH8	1482
33.1726264953613	33.4706649780273	33.5920143127441				24	24	24	81.7	81.7	81.7	46.041	0	323.31	131820000000	566	A6TDH9	A6TDH9	1483
29.6312828063965	29.4052352905273	29.2663917541504				8	8	8	49.4	49.4	49.4	25.408	0	60.992	8436000000	55	A6TDI1	A6TDI1	1484
26.726505279541	NaN	27.2130966186523				4	4	4	17.4	17.4	17.4	27.078	0	6.0369	1375700000	15	A6TDJ2	A6TDJ2	1485
29.9278869628906	29.7726783752441	29.8624534606934				10	10	10	54.8	54.8	54.8	31.474	0	60.529	11061000000	95	A6TDJ9	A6TDJ9	1486
27.7842674255371	28.4107189178467	28.5422401428223				4	4	4	35.6	35.6	35.6	10.261	0	5.1865	3807600000	92	A6TDM2	A6TDM2	1487
NaN	27.5296878814697	NaN				5	5	5	17	17	17	37.302	0.00045914	1.7412	1792800000	17	A6TDM4	A6TDM4	1488
26.4014987945557	NaN	26.4918155670166				4	4	4	8.7	8.7	8.7	52.892	0	6.6433	879310000	15	A6TDM6	A6TDM6	1489
27.7686519622803	27.3766231536865	27.8995094299316				6	6	6	34.2	34.2	34.2	21.529	0	9.1706	2494100000	24	A6TDN4	A6TDN4	1492
34.5752639770508	34.5888175964355	34.5100479125977				37	37	15	65	65	31.5	57.55	0	323.31	290050000000	949	A6TDP4	A6TDP4	1495
31.3307399749756	31.329439163208	31.219202041626				12	12	12	32.8	32.8	32.8	35.903	0	49.393	30463000000	152	A6TDP5	A6TDP5	1496
28.962718963623	29.0620765686035	28.7958221435547				15	15	15	37.4	37.4	37.4	62.992	0	27.913	6233700000	57	A6TDP6	A6TDP6	1497
30.2089195251465	30.1272850036621	29.8633403778076				5	5	5	30.4	30.4	30.4	25.426	0	63.79	13136000000	80	A6TDP7	A6TDP7	1498
NaN	26.3620090484619	26.4044303894043				2	2	2	8.7	8.7	8.7	33.967	0	4.4288	1015400000	6	A6TDP8	A6TDP8	1499
28.0794925689697	28.0655174255371	27.9778175354004				2	2	2	19.1	19.1	19.1	19.514	0	5.5803	3029700000	16	A6TDP9	A6TDP9	1500
28.9768848419189	29.7480354309082	29.7031707763672				2	2	2	38.6	38.6	38.6	10.481	0	26.9	9441100000	38	A6TDQ1	A6TDQ1	1502
32.1477127075195	32.0358924865723	31.970401763916				13	13	13	47.1	47.1	47.1	35.867	0	93.308	51684000000	210	A6TDQ2	A6TDQ2	1503
NaN	NaN	27.6627178192139				3	3	3	33	33	33	11.742	0	7.6478	1827900000	23	A6TDQ4	A6TDQ4	1504
27.5765151977539	27.4314708709717	27.7304286956787				6	6	6	11.5	11.5	11.5	54.965	0	4.8039	2179900000	29	A6TDQ6	A6TDQ6	1505
28.6210117340088	28.5198802947998	28.6441326141357				4	4	4	24.7	24.7	24.7	25.646	0	59.131	4655200000	40	A6TDR4	A6TDR4	1506
33.3765106201172	33.1633186340332	33.1533584594727				36	36	36	53.2	53.2	53.2	104.55	0	300.66	115540000000	472	A6TDR5	A6TDR5	1507
29.8693466186523	NaN	30.8145885467529				3	3	3	14.7	14.7	14.7	13.875	0	2.6053	14744000000	23	A6TDR6	A6TDR6	1508
31.7295894622803	31.2999324798584	31.2416324615479				12	12	12	46.2	46.2	46.2	39.815	0	118.51	33393000000	153	A6TDR7	A6TDR7	1509
30.4122695922852	30.457706451416	30.3149452209473				15	15	15	48.8	48.8	48.8	43.829	0	68.829	16178000000	108	A6TDR8	A6TDR8	1510
29.764778137207	29.5801544189453	29.6839847564697				12	12	12	52.3	52.3	52.3	42.135	0	57.579	9834800000	100	A6TDR9	A6TDR9	1511
31.396614074707	31.4584865570068	31.3509540557861				19	19	19	42.2	42.2	42.2	49.32	0	150.6	32189000000	180	A6TDS0	A6TDS0	1512
30.3636016845703	30.0802097320557	30.3995933532715				5	5	5	30.2	30.2	30.2	21.221	0	46.798	15973000000	103	A6TDS1	A6TDS1	1513
30.3975791931152	30.798807144165	30.5544090270996				4	4	4	44	44	44	12.566	0	110.84	19671000000	76	A6TDS2	A6TDS2	1514
26.7799472808838	26.9265308380127	26.916618347168				4	4	4	28.3	28.3	28.3	22.877	0	2.0223	1273000000	22	A6TDS3	A6TDS3	1515
35.9989051818848	35.9318771362305	35.9672813415527				19	19	19	52.7	52.7	52.7	43.99	0	323.31	790090000000	1135	A6TDS4	A6TDS4	1516
32.3238067626953	32.3865203857422	32.2435989379883				12	12	12	62.1	62.1	62.1	22.735	0	97.205	61340000000	203	A6TDS5	A6TDS5	1517
31.1474514007568	30.97483253479	30.7973499298096				8	8	8	31	31	31	33.578	0	219.29	25158000000	165	A6TDS6	A6TDS6	1518
33.6414985656738	33.3034172058105	33.3022346496582				12	12	12	42.4	42.4	42.4	27.097	0	179.53	133400000000	291	A6TDS7	A6TDS7	1519
33.1422882080078	33.0487747192383	33.031177520752				12	12	12	47.4	47.4	47.4	30.947	0	179.18	116760000000	238	A6TDS9	A6TDS9	1520
36.1232070922852	36.3011665344238	36.289249420166				23	23	23	78.6	78.6	78.6	39.142	0	323.31	970630000000	2097	A6TDT0	A6TDT0	1521
36.6850128173828	36.765007019043	36.6708602905273				36	36	36	89	89	89	40.574	0	323.31	1316500000000	3285	A6TDT1	A6TDT1	1522
28.8696556091309	29.5004940032959	29.199951171875				8	8	8	31.6	31.6	31.6	37.48	0	8.0625	7008100000	53	A6TDT2	A6TDT2	1523
35.8443450927734	35.925724029541	35.9983139038086				35	35	32	56.3	56.3	53.5	71.95	0	323.31	754740000000	1361	A6TDT3;A6T7I9	A6TDT3;A6T7I9	1524
32.2626953125	32.1338806152344	32.118839263916				13	13	13	69.3	69.3	69.3	24.703	0	285.35	56537000000	226	A6TDT4	A6TDT4	1525
31.4622230529785	31.2415599822998	31.1215152740479				8	8	8	34	34	34	33.514	0	153.52	31655000000	136	A6TDU9	A6TDU9	1526
32.160816192627	31.873893737793	31.8236026763916				16	16	16	31.8	31.8	31.8	73.797	0	299.66	48092000000	263	A6TDV0	A6TDV0	1527
36.5016784667969	36.2248649597168	36.4011154174805				26	26	26	75.8	75.8	75.8	41.907	0	323.31	1055100000000	2940	A6TDV1	A6TDV1	1528
29.9943370819092	29.9196281433105	30.2687797546387				8	8	8	11.4	11.4	11.4	50.868	0	10.601	13188000000	77	A6TDV2	A6TDV2	1529
27.890604019165	28.1146392822266	28.0264568328857				3	3	3	13.2	13.2	13.2	26.721	0	7.3476	2930600000	23	A6TDV5	A6TDV5	1530
33.0776748657227	32.9016380310059	33.0172691345215				16	16	16	61.1	61.1	61.1	35.48	0	246.26	98336000000	314	A6TDV6	A6TDV6	1531
29.4592781066895	29.4704742431641	29.0605068206787				7	7	7	59.9	59.9	59.9	20.803	0	69.863	7774500000	59	A6TDV7	A6TDV7	1532
27.6240234375	27.73317527771	27.8287887573242				8	8	8	71.7	71.7	71.7	14.998	0	12.278	2562300000	37	A6TDV8	A6TDV8	1533
30.7347927093506	30.7254791259766	30.8870582580566				11	11	11	63.1	63.1	63.1	25.378	0	32.62	20952000000	122	A6TDW1	A6TDW1	1535
28.5444602966309	29.1885223388672	28.7720775604248				3	3	3	16	16	16	21.106	0	22.315	5444900000	41	A6TDW2	A6TDW2	1536
31.5213050842285	31.6848945617676	31.448371887207				9	9	9	73.6	73.6	73.6	20.914	0	100.55	36727000000	148	A6TDW4	A6TDW4	1537
29.2091083526611	29.4586372375488	29.430082321167				9	9	9	46	46	46	26.065	0	109.38	8005300000	86	A6TDW6	A6TDW6	1538
30.5092506408691	30.3261089324951	31.0200462341309				2	2	2	10.2	10.2	10.2	12.818	0	54.154	19854000000	51	A6TDW7	A6TDW7	1539
29.9197025299072	30.2052383422852	29.9994640350342				8	8	8	54.8	54.8	54.8	27.013	0	36.179	12672000000	102	A6TDW8	A6TDW8	1540
32.2775077819824	32.5638160705566	32.5331573486328				12	12	12	96.7	96.7	96.7	10.919	0	70.451	68358000000	243	A6TDX0	A6TDX0	1541
27.652759552002	27.9713554382324	27.6732730865479				7	7	7	15.9	15.9	15.9	79.267	0	10.143	2641300000	30	A6TDX3	A6TDX3	1543
26.7821769714355	NaN	NaN				5	5	5	12.1	12.1	12.1	49.832	0	2.8377	544610000	13	A6TDY4	A6TDY4	1544
32.3420906066895	31.4337615966797	31.982593536377				12	12	12	42.1	42.1	42.1	41.813	0	32.191	49136000000	45	A6TDY5	A6TDY5	1545
27.8246879577637	27.630880355835	27.603536605835				4	4	4	18	18	18	21.176	0	3.4593	2301200000	18	A6TDY7	A6TDY7	1546
31.2620162963867	31.2602233886719	31.6046409606934				14	14	14	47.3	47.3	47.3	43.83	0	143.44	31962000000	183	A6TDZ0	A6TDZ0	1547
30.4202117919922	30.6564846038818	30.8058071136475				21	21	21	39.8	39.8	39.8	70.431	0	88.333	19074000000	168	A6TDZ1	A6TDZ1	1548
31.4291229248047	31.415943145752	31.651611328125				8	8	8	73.7	73.7	73.7	20.846	0	106.42	35451000000	182	A6TDZ3	A6TDZ3	1549
32.5804023742676	32.5648345947266	32.5380630493164				14	14	14	52.8	52.8	52.8	32.35	0	120.08	72235000000	337	A6TDZ4	A6TDZ4	1550
29.4874153137207	28.9420928955078	28.7977180480957				6	6	6	61.7	61.7	61.7	15.574	0	19.33	6654000000	52	A6TE00	A6TE00	1551
31.2883548736572	30.9580516815186	31.0281257629395				5	5	5	28.6	28.6	28.6	25.396	0	78.668	26610000000	89	A6TE01	A6TE01	1552
32.9170188903809	32.5775909423828	32.7384300231934				16	16	16	51.4	51.4	51.4	43.192	0	310.09	83078000000	350	A6TE03	A6TE03	1553
30.8692493438721	30.5623741149902	30.3523406982422				14	14	14	43.2	43.2	43.2	42.293	0	88.234	18835000000	118	A6TE06	A6TE06	1554
33.0842208862305	32.7045135498047	32.8926811218262				20	20	19	78.2	78.2	78.2	30.744	0	153.1	91906000000	328	A6TE07	A6TE07	1555
29.9499626159668	30.1596412658691	30.0534248352051				15	15	15	36.2	36.2	36.2	51.928	0	26.809	12773000000	94	A6TE10	A6TE10	1556
29.4312915802002	29.6055450439453	29.7678108215332				7	7	7	34.5	34.5	34.5	24.372	0	23.471	9351500000	81	A6TE11	A6TE11	1557
31.4444484710693	31.3726348876953	31.3114223480225				24	24	24	40.8	40.8	40.8	83.62	0	125.6	32279000000	211	A6TE12	A6TE12	1558
29.8439025878906	30.0905818939209	30.0622940063477				6	6	6	50.3	50.3	50.3	21.809	0	49.131	12295000000	35	A6TE17	A6TE17	1559
30.8761653900146	31.1836090087891	31.1959190368652				3	3	3	26	26	26	11.412	0	11.924	26711000000	65	A6TE18	A6TE18	1560
30.5673713684082	30.6470928192139	30.5867042541504				20	20	20	36.3	36.3	36.3	70.075	0	95.701	18536000000	152	A6TE19	A6TE19	1561
NaN	NaN	27.2412452697754				2	2	2	12.6	12.6	12.6	21.48	0	4.5025	1531200000	7	A6TE20	A6TE20	1562
28.7339973449707	29.0112762451172	28.7987022399902				4	4	4	28.4	28.4	28.4	27.061	0	12.894	5618300000	47	A6TE21	A6TE21	1563
31.2500705718994	31.0725250244141	31.3971824645996				11	11	11	66.7	66.7	66.7	23.683	0	87.479	29144000000	154	A6TE23	A6TE23	1564
34.4789009094238	34.5573806762695	34.555233001709				22	22	22	55.5	55.5	55.5	53.522	0	323.31	283880000000	622	A6TE24	A6TE24	1565
31.7820091247559	31.603515625	31.4367332458496				8	8	8	44.4	44.4	44.4	23.38	0	61.685	37540000000	104	A6TE25	A6TE25	1566
32.0275917053223	31.9281234741211	31.7671184539795				15	15	15	42	42	42	44.541	0	111	47683000000	244	A6TE26	A6TE26	1567
30.6526718139648	30.4137115478516	30.4399509429932				9	9	9	56.7	56.7	56.7	23.447	0	177.22	17429000000	111	A6TE29	A6TE29	1568
31.3685607910156	31.5603866577148	31.4469604492188				7	7	7	40	40	40	10.447	0	12.635	35847000000	120	A6TE30	A6TE30	1569
33.1237907409668	32.9517097473145	32.7524757385254				19	19	19	53.7	53.7	53.7	51.151	0	216.47	94066000000	356	A6TE31	A6TE31	1570
32.0276870727539	31.8098392486572	31.768726348877				36	36	36	58.9	58.9	58.9	107.47	0	281.33	44929000000	347	A6TE32	A6TE32	1571
33.643482208252	33.5392761230469	33.5801429748535				21	21	21	54.2	54.2	54.2	48.252	0	198.71	150340000000	370	A6TE33	A6TE33	1572
31.5142211914063	31.3942565917969	31.4159278869629				18	18	18	50	50	50	23.097	0	157.25	33385000000	213	A6TE34	A6TE34	1573
28.9339866638184	29.251350402832	29.0171051025391				17	17	17	38.3	38.3	38.3	45.967	0	17.6	6487700000	67	A6TE35	A6TE35	1574
28.4893646240234	28.3680610656738	28.3433151245117				4	4	4	36.2	36.2	36.2	14.093	0	6.4858	5408400000	22	A6TE37	A6TE37	1576
28.1435527801514	27.887638092041	27.95094871521				4	4	4	11.3	11.3	11.3	60.304	0	31.308	2904600000	18	A6TE42	A6TE42	1577
28.3935852050781	28.7376556396484	28.7095546722412				4	4	4	21.5	21.5	21.5	21.944	0	5.623	4743000000	29	A6TE45	A6TE45	1579
30.0900459289551	30.2192153930664	30.0224914550781				12	12	12	35.6	35.6	35.6	36.002	0	21.458	13387000000	85	A6TE46	A6TE46	1580
34.7069320678711	34.982982635498	35.0517539978027				8	8	8	46.5	46.5	46.5	8.4999	0	239.55	372760000000	470	A6TE47	A6TE47	1581
27.3520259857178	27.5736389160156	NaN				5	5	5	10	10	10	65.519	0	7.7869	1581800000	19	A6TE48	A6TE48	1582
33.838493347168	33.9940452575684	33.8466339111328				29	29	28	47.6	47.6	46	70.397	0	245.9	183280000000	366	A6TE49	A6TE49	1583
29.718864440918	29.5328369140625	29.2718505859375				9	9	9	63.7	63.7	63.7	18.635	0	103.84	8939500000	65	A6TE50	A6TE50	1584
28.8463363647461	28.7968254089355	28.8012523651123				4	4	4	14.2	14.2	14.2	38.989	0	2.6663	5167200000	21	A6TEA5	A6TEA5	1586
30.1603775024414	29.3568305969238	29.3119277954102				8	8	8	44.1	44.1	44.1	38.327	0	74.523	9875100000	80	A6TEA6	A6TEA6	1587
28.5082759857178	NaN	NaN				7	7	7	47.1	47.1	47.1	22.727	0	37.003	2688300000	32	A6TEA7	A6TEA7	1588
31.574182510376	31.3641052246094	31.477840423584				12	12	12	31.3	31.3	31.3	57.352	0	171.57	34093000000	147	A6TEA9	A6TEA9	1590
30.4824161529541	30.0082817077637	29.92405128479				7	7	7	43.4	43.4	43.4	29.072	0	57.678	14047000000	75	A6TEB0	A6TEB0	1591
27.8531761169434	27.8595695495605	28.0522384643555				6	6	6	34.2	34.2	34.2	20.784	0	8.5359	2966100000	36	A6TEB1	A6TEB1	1592
31.2083740234375	31.0795650482178	31.2871704101563				18	18	18	51.4	51.4	51.4	49.517	0	114.61	28013000000	180	A6TEB2	A6TEB2	1593
28.8380718231201	27.8783912658691	27.7546424865723				12	12	12	52.2	52.2	52.2	32.411	0	67.76	3777400000	34	A6TEB4	A6TEB4	1594
29.9610271453857	30.1531448364258	29.8237895965576				13	13	13	38.8	38.8	38.8	41.914	0	54.967	12398000000	65	A6TEC2	A6TEC2	1596
32.5727386474609	31.4519004821777	31.0956211090088				27	27	27	66.1	66.1	66.1	53.316	0	104.69	44839000000	254	A6TED1	A6TED1	1601
29.0379791259766	28.9560508728027	29.0196266174316				9	9	9	31.4	31.4	31.4	29.993	0	13.09	6163800000	33	A6TED3	A6TED3	1602
28.8576774597168	29.1532859802246	NaN				3	3	3	21.3	21.3	21.3	14.142	0	17.959	6235200000	35	A6TED6	A6TED6	1603
34.6605644226074	33.9314270019531	34.4999618530273				11	11	11	59.4	59.4	59.4	11.015	0	323.31	268240000000	463	A6TED7	A6TED7	1604
27.6756687164307	27.9327278137207	27.6698379516602				5	5	5	37.8	37.8	37.8	11.771	0	5.4189	2493800000	18	A6TED9	A6TED9	1605
31.9321613311768	31.7136516571045	31.7330799102783				19	19	19	73.2	73.2	73.2	37.656	0	320.36	42576000000	251	A6TEE1	A6TEE1	1606
30.2666416168213	30.1292343139648	30.1117534637451				12	12	12	37.2	37.2	37.2	33.327	0	47.516	14171000000	108	A6TEE3	A6TEE3	1608
27.0944957733154	27.1460361480713	NaN				4	4	4	36	36	36	15.255	0	161.32	2859600000	19	A6TEE5	A6TEE5	1609
29.6982078552246	29.4450435638428	29.5755977630615				9	9	9	42.6	42.6	42.6	30.683	0	10.232	9163400000	44	A6TEE8	A6TEE8	1610
29.0364418029785	28.4654273986816	28.6843070983887				9	9	9	43.9	43.9	43.9	31.563	0	65.769	5302900000	57	A6TEG5	A6TEG5	1611
31.4370861053467	31.2815608978271	31.3096199035645				19	19	19	32.8	32.8	32.8	75.083	0	120.74	31326000000	231	A6TEG6	A6TEG6	1612
29.0002002716064	28.8801956176758	28.7140140533447				6	6	6	56.1	56.1	56.1	21.092	0	66.986	5647300000	28	A6TEG8	A6TEG8	1613
31.0904121398926	30.7928638458252	30.9102954864502				7	7	7	45.5	45.5	45.5	20.052	0	63.034	23284000000	80	A6TEG9	A6TEG9	1614
33.2242813110352	33.1598320007324	32.8241729736328				14	14	14	60	60	60	24.987	0	190.27	104030000000	298	A6TEH1	A6TEH1	1616
34.249397277832	33.9796333312988	34.0418395996094				13	13	13	86	86	86	19.251	0	192.51	210280000000	346	A6TEH2	A6TEH2	1617
30.7328319549561	30.2035522460938	30.4581680297852				7	7	7	42.5	42.5	42.5	18.546	0	45.32	17157000000	82	A6TEH5	A6TEH5	1619
NaN	28.0672912597656	NaN				4	4	4	35.4	35.4	35.4	17.748	0	4.635	1593300000	10	A6TEH6	A6TEH6	1620
29.6794052124023	29.7571392059326	29.6058578491211				8	8	8	28.7	28.7	28.7	37.028	0	46.934	9819500000	75	A6TEH9	A6TEH9	1622
34.1053085327148	34.0181694030762	33.9749870300293				32	32	32	65.5	65.5	65.5	72.174	0	323.31	202850000000	610	A6TEI1	A6TEI1	1623
30.3790187835693	30.3323440551758	30.0331020355225				8	8	8	38.2	38.2	38.2	32.37	0	41.565	14628000000	80	A6TEI2	A6TEI2	1624
35.8151626586914	35.8483428955078	35.704704284668				38	38	38	63.9	63.9	63.9	76.845	0	323.31	693980000000	1517	A6TEI3	A6TEI3	1625
34.197395324707	34.3997917175293	34.5998764038086				8	8	8	67.4	67.4	67.4	10.209	0	73.312	259440000000	299	A6TEI4	A6TEI4	1626
28.9970245361328	28.9308891296387	28.9996032714844				8	8	8	34.1	34.1	34.1	34.891	0	67.43	6075100000	78	A6TEI5	A6TEI5	1627
32.120288848877	32.2753219604492	32.3836517333984				10	10	10	76.7	76.7	76.7	15.096	0	117.04	60842000000	189	A6TEI6	A6TEI6	1628
35.3268890380859	35.3822441101074	35.4105834960938				66	66	66	72.7	72.7	72.7	98.075	0	323.31	511150000000	1446	A6TEI7	A6TEI7	1629
34.5430374145508	34.5984878540039	34.6441688537598				37	37	37	73.1	73.1	73.1	54.906	0	323.31	299390000000	753	A6TEI8	A6TEI8	1630
27.760046005249	28.216926574707	28.3510665893555				3	3	3	18.7	18.7	18.7	16.73	0	3.0356	3092100000	29	A6TEI9	A6TEI9	1631
